accX,accY,accZ,gyroX,gyroY,gyroZ,timestamp,Activity
-0.453257,3.181035,11.341765,0.239972,-0.09953,0.096415,17:05.4,1
-0.584534,1.21652,12.366234,0.100832,-0.120907,0.144466,17:05.5,1
0.650098,2.035168,7.486981,-0.000939,-0.191968,-0.020532,17:05.6,1
-0.42317,2.481839,6.727161,-0.517104,-0.017549,0.054295,17:05.7,1
0.446072,3.256179,8.359666,0.013958,0.239206,-0.128838,17:05.8,1
0.180525,4.024232,12.431499,-0.062521,-0.146271,-0.23708,17:05.9,1
-0.623154,2.77957,13.309722,0.355017,0.012191,-0.293332,17:06.0,1
-0.536035,2.281106,9.084758,0.069017,-0.099014,-0.015255,17:06.1,1
-0.584385,1.778452,7.302564,0.064871,-0.054193,-0.104741,17:06.2,1
-0.348475,3.032843,7.262448,0.230239,-0.352074,-0.18657,17:06.3,1
-0.623154,3.469335,11.282189,-0.227243,-0.148643,0.265757,17:06.4,1
0.192051,3.051554,11.579021,0.363856,-0.083082,0.047031,17:06.5,1
-0.66866,1.33687,10.368339,0.166291,-0.186795,-0.054218,17:06.6,1
-0.094005,2.114952,7.281758,-0.163353,-0.296567,-0.242744,17:06.7,1
-0.273631,2.752027,6.209986,-0.248048,0.246277,0.00956,17:06.8,1
0.040865,3.301085,8.921897,-0.346618,0.414428,0.05251,17:06.9,1
-0.864303,3.605852,11.30539,-0.00221,0.177598,-0.314833,17:07.0,1
-1.292562,2.26988,11.013497,0.178418,0.087645,-0.098206,17:07.1,1
-1.038391,1.675017,9.783056,-0.096853,-0.056033,0.223439,17:07.2,1
-0.515378,1.838028,6.78539,-0.281802,0.225444,0.059897,17:07.3,1
-0.550106,2.921175,8.429122,0.432388,0.374174,-0.117728,17:07.4,1
-0.479902,3.413352,11.841875,0.100637,-0.275123,0.10091,17:07.5,1
1.097817,2.9815,12.432097,0.226229,0.028539,0.052372,17:07.6,1
0.137863,2.089804,9.563163,-0.040241,-0.024335,0.028121,17:07.7,1
0.06272,2.484833,7.500303,0.027287,-0.554085,-0.238677,17:07.8,1
-0.003742,3.030448,7.309899,0.487562,-0.09603,-0.292918,17:07.9,1
-0.171843,3.744763,8.923543,-0.240958,-0.189578,0.058979,17:08.0,1
-1.757795,3.522176,10.63239,0.191325,0.071788,-0.225477,17:08.1,1
-1.561104,2.349664,10.866802,0.255515,0.297394,-0.025158,17:08.2,1
-0.858615,1.730402,7.944429,0.13196,0.111805,0.102929,17:08.3,1
-0.972977,2.321822,6.527027,-0.837802,-0.045194,0.510741,17:08.4,1
-0.886606,3.316204,7.868088,-0.021615,0.589301,-0.04142,17:08.5,1
-0.832419,3.010689,12.27702,-0.021584,0.026311,0.268936,17:08.6,1
0.819995,1.781595,12.758868,-0.058246,-0.249456,0.246569,17:08.7,1
0.60115,1.966311,9.221574,0.052661,-0.067641,0.024743,17:08.8,1
-0.170196,2.397415,6.885831,-0.54313,-0.017135,0.070717,17:08.9,1
-0.113763,2.793042,7.575297,-0.029033,0.19675,-0.204295,17:09.0,1
0.002395,3.899241,9.99741,-0.054078,-0.0446,-0.306928,17:09.1,1
-1.350492,3.894302,12.33944,0.493319,0.071682,-0.376074,17:09.2,1
-0.537083,2.59695,8.946745,0.213956,-0.146271,-0.079316,17:09.3,1
-0.75024,1.583557,7.637418,-0.022576,-0.084315,0.031382,17:09.4,1
-0.324226,2.689308,7.055877,-0.154008,-0.370911,0.066595,17:09.5,1
-0.529449,3.520978,8.307874,-0.046252,-0.007282,0.234152,17:09.6,1
-0.651595,3.312462,11.2765,0.144675,-0.138749,0.109911,17:09.7,1
-1.237028,1.444796,12.534933,0.039323,-0.111776,0.114758,17:09.8,1
1.233285,2.373315,7.686665,-0.067818,0.088285,0.007316,17:09.9,1
-0.168849,2.549049,7.549251,-0.523818,0.264657,0.108259,17:10.0,1
0.058977,3.194357,7.565717,-0.353651,0.200743,-0.08958,17:10.1,1
0.221689,3.94804,12.131373,-0.145072,0.315267,-0.17501,17:10.2,1
0.145647,3.184328,13.520634,0.172676,0.058649,-0.185214,17:10.3,1
-0.321232,2.41418,9.830058,0.112679,-0.126682,-0.071023,17:10.4,1
-0.204026,1.925147,6.560557,0.309835,-0.189393,-0.20944,17:10.5,1
-0.467178,3.188969,7.741452,0.343232,-0.264375,0.04655,17:10.6,1
-0.32213,3.585344,9.542656,0.073688,-0.271197,0.220324,17:10.7,1
-0.386945,3.369044,10.932665,0.102738,-0.075759,0.09625,17:10.8,1
-0.63019,1.368155,10.81022,0.12725,-0.182782,-0.041879,17:10.9,1
0.495021,2.241439,7.527546,-0.066894,-0.143503,0.038249,17:11.0,1
-0.414638,3.051405,6.896309,-0.063919,0.310334,0.00922,17:11.1,1
-0.088316,3.619324,9.005573,-0.307488,0.364549,0.021243,17:11.2,1
-0.422571,4.141737,10.610835,0.023366,0.113687,-0.349685,17:11.3,1
-1.237177,1.808539,12.327315,0.217686,0.252076,-0.221061,17:11.4,1
-0.813708,1.768123,8.776699,-0.169661,0.186089,0.025335,17:11.5,1
-0.604593,2.26958,6.898105,-0.584578,-0.014419,0.249713,17:11.6,1
-0.36045,3.386857,8.410261,0.299921,0.580855,-0.050207,17:11.7,1
-0.671803,3.175946,11.78185,0.023427,-0.108012,0.201792,17:11.8,1
0.825982,2.395918,12.649894,0.165863,-0.093625,0.142528,17:11.9,1
0.740959,2.123634,9.647139,0.181379,-0.158787,0.032343,17:12.0,1
0.334854,2.262246,6.972501,0.088583,-0.596904,-0.094282,17:12.1,1
0.164807,2.867287,6.875802,0.415118,-0.077091,-0.173568,17:12.2,1
-0.020358,3.077301,9.672735,-0.157964,-0.181786,-0.090962,17:12.3,1
-1.017584,3.247646,11.24776,-0.039648,0.074682,-0.248064,17:12.4,1
-1.022973,1.849254,11.000025,0.119665,0.054396,-0.002794,17:12.5,1
-0.819995,1.486708,8.086185,-0.240096,0.101802,0.131996,17:12.6,1
-0.412093,2.360441,6.67462,-0.70563,0.222268,0.485826,17:12.7,1
-0.414039,2.67853,8.0549,0.245285,0.57883,0.045966,17:12.8,1
-0.661325,2.913242,11.975547,-0.060766,-0.129822,0.27476,17:12.9,1
0.30282,1.310375,13.030403,-0.070242,-0.171324,0.129292,17:13.0,1
1.127306,1.858835,8.780142,0.155318,-0.102807,-0.135888,17:13.1,1
-0.190404,2.450704,7.056626,-0.041465,-0.662834,-0.229826,17:13.2,1
0.160017,2.911895,7.844138,0.575411,0.184166,-0.243279,17:13.3,1
0.360301,3.675008,10.548115,-0.101201,-0.157736,0.021409,17:13.4,1
0.121248,2.817142,13.475428,0.138477,0.232971,-0.144356,17:13.5,1
-0.497565,2.013762,9.390123,0.101731,0.082085,-0.034209,17:13.6,1
-0.459245,1.719325,7.838899,-0.09379,0.179698,0.052285,17:13.7,1
-0.533042,2.37556,7.404353,-0.655371,0.254522,0.463374,17:13.8,1
-0.598156,2.958148,9.002579,-0.091055,0.494959,0.390431,17:13.9,1
-0.767604,2.970273,11.389366,-0.249451,-0.289382,0.368177,17:14.0,1
0.307461,0.823288,11.712095,-0.004572,-0.162915,0.142624,17:14.1,1
0.830922,2.155667,8.953631,0.136652,0.163535,0.088489,17:14.2,1
-0.391885,2.516716,6.630312,0.078928,-0.366136,-0.27126,17:14.3,1
0.104333,3.472778,7.484137,0.372055,0.157026,-0.241108,17:14.4,1
-0.366737,3.909271,10.299781,-0.15072,-0.139876,-0.170857,17:14.5,1
-0.742306,3.257526,12.443474,0.067417,0.12578,-0.128378,17:14.6,1
-1.308279,1.909729,9.703422,0.120608,0.179133,0.13119,17:14.7,1
-1.129401,1.54823,8.021369,-0.088492,0.361264,0.078939,17:14.8,1
-0.383952,2.49082,7.307654,-0.601073,-0.130839,0.40639,17:14.9,1
-0.332159,3.115771,8.550669,-0.325576,0.093941,0.31109,17:15.0,1
-0.459844,3.517086,11.254646,-0.218737,-0.291143,0.182477,17:15.1,1
1.009501,2.262246,13.50791,-0.009198,0.0075,0.063124,17:15.2,1
0.350571,2.06301,9.76689,0.086549,-0.042144,0.026084,17:15.3,1
-0.513582,2.158511,8.356822,-0.061583,-0.373818,-0.000436,17:15.4,1
-0.111518,1.748065,8.976833,0.754365,0.03308,-0.407495,18:57.5,1
-0.439037,2.565665,8.738678,0.202848,-0.053103,-0.3327,18:57.6,1
-0.390987,3.04422,9.273067,0.299119,0.18837,-0.194392,18:57.7,1
-0.648452,2.803819,9.092542,-0.017683,0.094698,0.073654,18:57.8,1
-0.712369,2.781516,9.720486,-0.031824,0.200784,0.054783,18:57.9,1
-0.407153,2.370321,11.020084,-0.09103,0.053749,-0.063568,18:58.0,1
-0.253273,0.862656,12.158466,0.269497,-0.389177,-0.002943,18:58.1,1
0.038919,0.972977,9.827065,0.149572,-0.159948,-0.05454,18:58.2,1
0.266446,1.179697,9.224717,0.020437,-0.251516,-0.090981,18:58.3,1
0.024699,1.414708,6.966064,-0.447009,-0.101356,0.242688,18:58.4,1
-0.126188,1.863625,9.148526,-0.169688,-0.077103,0.154662,18:58.5,1
0.320484,1.807042,12.198134,0.00747,-0.058791,0.098383,18:58.6,1
-1.330284,2.181563,11.830648,0.101962,0.014588,-0.01388,18:58.7,1
-0.537532,1.743125,8.029004,0.079116,-0.333951,-0.166326,18:58.8,1
-0.252076,1.14916,7.632029,0.04467,0.129235,-0.113964,18:58.9,1
-0.677192,1.893413,7.233408,0.321669,0.050975,-0.253876,18:59.0,1
-0.763562,2.010918,9.685758,0.141117,0.141103,-0.044682,18:59.1,1
-0.358205,1.484762,13.202545,0.139818,0.073313,0.010899,18:59.2,1
0.071551,0.440684,11.803255,0.184151,-0.182763,-0.050387,18:59.3,1
0.115111,0.63977,11.332035,0.169059,0.295931,0.127944,18:59.4,1
0.131127,1.232537,6.941515,-0.239207,0.025598,0.458894,18:59.5,1
-0.016017,1.854793,8.595875,-0.180051,0.412163,0.409207,18:59.6,1
-0.171094,1.981729,11.663296,0.110186,-0.436415,0.261929,18:59.7,1
-0.873434,1.992956,12.087514,0.168003,-0.193367,0.231309,18:59.8,1
-1.126857,1.892365,10.260713,0.352224,0.044571,-0.092966,18:59.9,1
-0.224383,1.57263,6.264623,0.047996,-0.694185,-0.25324,19:00.0,1
-0.358055,2.126328,7.076983,0.201821,-0.201168,-0.458383,19:00.1,1
-0.169897,2.634072,9.566157,-0.175091,-0.143747,-0.095947,19:00.2,1
0.356858,2.696193,11.151959,0.136187,0.278884,-0.178313,19:00.3,1
0.984353,1.650019,9.729917,0.234139,-0.058608,0.10266,19:00.4,1
0.264949,1.194217,8.263716,0.094833,0.496601,0.078189,19:00.5,1
0.060325,1.576821,6.991511,-0.553864,-0.035312,0.398524,19:00.6,1
0.63977,2.017954,8.94914,-0.316546,0.545675,0.460866,19:00.7,1
-0.119601,2.230661,12.686269,-0.165486,-0.197077,0.295508,19:00.8,1
-0.432301,0.801433,13.461357,0.102148,-0.077386,0.095486,19:00.9,1
-0.648302,0.955014,11.545042,0.121808,-0.054256,-0.099239,19:01.0,1
0.021555,1.637595,6.511759,-0.58157,-0.471633,-0.090601,19:01.1,1
-0.506397,2.65937,7.267836,-0.043369,0.209489,-0.267413,19:01.2,1
-0.361349,2.820734,10.922187,-0.283517,-0.246091,-0.119724,19:01.3,1
-0.405207,2.180067,12.465328,0.391148,0.127572,-0.256583,19:01.4,1
-0.19729,2.690655,8.916807,0.343126,0.103078,-0.097024,19:01.5,1
0.392634,1.435215,7.555538,-0.064494,-0.122309,-0.0236,19:01.6,1
0.056732,2.050586,6.439908,-0.03767,-0.310116,0.14897,19:01.7,1
0.685425,2.461332,10.145602,-0.166559,0.344387,0.301644,19:01.8,1
-0.818648,2.794239,11.813883,0.233791,-0.014046,0.130094,19:01.9,1
-0.320334,1.405427,9.574989,0.223923,-0.097845,0.056747,19:02.0,1
-0.129032,0.886906,7.961494,-0.021892,-0.109407,-0.145651,19:02.1,1
-0.159568,2.162254,7.125632,-0.243267,0.420208,-0.112515,19:02.2,1
-0.242196,2.546654,8.801846,-0.465036,0.112374,0.012885,19:02.3,1
0.089514,2.597399,12.022848,-0.215237,-0.098004,-0.311176,19:02.4,1
1.166524,0.92807,10.973979,0.093251,-0.057168,-0.39645,19:02.5,1
0.429607,0.649948,10.66607,0.073542,-0.251324,-0.189631,19:02.6,1
0.700693,0.725092,7.0451,-0.074098,-0.193543,0.018842,19:02.7,1
0.544867,2.059268,8.180339,0.464991,-0.025595,-0.193403,19:02.8,1
0.649799,1.902544,12.668456,-0.432174,-0.373268,0.25144,19:02.9,1
0.060624,0.252375,14.67653,0.021661,0.206094,0.155928,19:03.0,1
-1.414708,1.453328,10.774893,0.274809,-0.070403,-0.039762,19:03.1,1
0.257016,1.434766,5.756879,0.099092,-0.202869,-0.097396,19:03.2,1
-0.081281,1.865271,7.943232,0.259908,0.509651,-0.161347,19:03.3,1
-0.276924,2.972519,10.897938,-0.302991,0.087549,0.154754,19:03.4,1
0.536784,2.442471,11.423644,0.032674,0.084504,-0.233786,19:03.5,1
0.723446,2.391427,8.384814,0.414873,0.38533,-0.096352,19:03.6,1
0.880319,1.528921,7.10243,-0.041482,0.354334,0.033888,19:03.7,1
0.497116,2.040257,6.724466,-0.774197,0.010279,0.426411,19:03.8,1
1.107397,2.594405,9.005273,-0.162879,0.346562,0.184082,19:03.9,1
0.412093,2.554588,12.030333,-0.192998,-0.268281,0.328744,19:04.0,1
0.667312,0.613724,12.068354,0.062809,-0.356272,0.156442,19:04.1,1
-0.462688,0.964444,8.900491,0.312692,-0.102207,-0.064987,19:04.2,1
0.039218,1.864672,5.950576,-0.371697,-0.470294,-0.00028,19:04.3,1
-0.049996,2.294129,9.26678,0.147693,-0.104922,-0.197045,19:04.4,1
0.244442,2.580484,11.475586,-0.303252,-0.200368,0.02,19:04.5,1
0.592468,0.533042,14.836996,0.304224,-0.046094,-0.314616,19:04.6,1
0.185165,1.307082,10.604099,0.355406,-0.025717,-0.018377,19:04.7,1
0.547861,1.067281,6.95858,0.240652,0.426938,0.126346,19:04.8,1
0.061672,2.294279,7.155271,-0.427148,0.200798,0.463397,19:04.9,1
0.701292,2.231859,11.623778,0.075948,0.3951,0.163567,19:05.0,1
-0.052391,1.426084,13.153597,-0.076028,-0.060701,0.260498,19:05.1,1
-0.956212,1.234333,10.815309,-0.053902,-0.196861,0.016099,19:05.2,1
0.278271,0.933459,6.869964,-0.043362,-0.361979,-0.147829,19:05.3,1
0.005688,2.082619,6.736591,-0.406687,0.022196,-0.143543,19:05.4,1
0.040117,2.621349,10.202933,-0.222131,0.392116,-0.148366,19:05.5,1
0.966989,2.839445,10.654394,-0.173855,-0.180295,-0.160334,19:05.6,1
1.426234,1.661844,9.830208,0.153568,-0.085428,-0.17963,19:05.7,1
1.09168,1.179397,7.421567,0.006497,-0.326362,0.087763,19:05.8,1
0.566123,1.76483,6.353538,0.316625,-0.059601,-0.120951,19:05.9,1
1.027463,2.149829,8.841514,0.237972,-0.202768,-0.127043,19:06.0,1
0.473166,1.391207,14.169834,-0.28569,-0.260281,0.183552,19:06.1,1
0.193997,0.166154,13.991255,0.252679,-0.017535,0.038525,19:06.2,1
-1.097518,1.42354,9.060209,0.243078,-0.28045,-0.057811,19:06.3,1
0.150287,1.099015,7.029831,0.010623,0.009584,-0.110716,19:06.4,1
0.318987,1.795067,7.752678,-0.133765,0.494102,0.032117,19:06.5,1
-0.006886,2.424209,12.375515,-0.18779,0.168488,-0.002402,19:06.6,1
0.301922,1.091081,13.393698,0.074253,0.207502,-0.032277,19:06.7,1
0.626747,1.11084,10.970686,0.196015,0.138546,0.108949,19:06.8,1
0.837808,1.401086,6.301745,0.026017,0.062816,0.172222,19:06.9,1
0.073347,2.347119,6.740034,-0.078507,0.044363,0.193997,19:07.0,1
0.817001,2.030677,10.609338,0.073682,0.228019,-0.183862,19:07.1,1
0.381557,2.566114,11.376792,-0.147841,-0.356493,0.139446,19:07.2,1
0.03862,1.371897,10.369387,0.080359,-0.136737,0.05118,19:07.3,1
-0.064666,0.997825,6.945706,0.171537,-0.03272,-0.060704,19:07.4,1
0.074844,1.793121,7.172335,0.121581,-0.535615,-0.138492,19:07.5,1
-0.153581,2.665208,8.182884,0.232516,0.049755,-0.036789,19:07.6,1
0.007335,2.536625,12.538526,-0.272972,-0.311816,-0.067953,19:07.7,1
0.904719,0.174238,12.8638,0.122929,0.266292,-0.34665,19:07.8,1
0.73557,0.810864,10.503658,0.297798,-0.074111,-0.091683,19:07.9,1
0.845592,1.308728,7.257358,0.12078,0.312578,0.148822,19:08.0,1
0.577349,2.253713,7.922725,-0.582737,-0.15043,0.430173,19:08.1,1
0.393681,1.912722,11.528576,-0.053141,0.331674,0.098401,19:08.2,1
-0.38934,2.019301,13.185181,-0.00799,-0.057601,0.218154,19:08.3,1
-0.953817,1.704206,10.984009,0.21189,-0.103281,0.081814,19:08.4,1
-0.170645,1.69283,7.244934,0.253569,-0.053535,-0.11124,19:08.5,1
-0.214953,2.198628,7.209158,-0.504422,-0.063808,-0.089093,19:08.6,1
-0.551603,3.076852,9.740544,-0.429244,0.517125,-0.135289,19:08.7,1
0.452509,2.447261,11.122171,-0.218501,-0.348104,-0.132907,19:08.8,1
1.215472,1.600023,9.180858,0.120303,-0.043038,-0.095166,19:08.9,1
0.779429,1.105302,7.523804,0.034582,-0.094904,-0.030522,19:09.0,1
0.202229,1.592089,7.001091,0.2084,-0.074677,-0.134232,19:09.1,1
0.871039,2.079027,9.010213,0.144931,-0.180076,-0.009073,19:09.2,1
0.192949,1.799707,12.971875,-0.009207,0.087711,0.283096,19:09.3,1
0.195643,0.832868,12.549453,0.219828,-0.127045,0.075447,19:09.4,1
-1.168171,0.668061,12.697346,0.182755,-0.166378,-0.028938,19:09.5,1
0.236658,1.764231,5.520969,-0.079712,-0.170116,-0.008722,19:09.6,1
-0.032183,2.364333,7.773784,-0.483054,0.274143,0.136555,19:09.7,1
-0.142204,3.113226,10.037078,-0.31642,0.229613,0.003242,19:09.8,1
0.411644,2.230063,11.624527,-0.453375,-0.050948,-0.056227,19:09.9,1
0.958457,1.924847,8.853938,-0.00237,0.034617,-0.046918,19:10.0,1
0.490231,1.118923,7.824379,0.054375,-0.01497,-0.004853,19:10.1,1
0.36539,1.675017,6.603368,-0.272825,-0.22805,-0.020204,19:10.2,1
1.011596,1.698668,9.973161,0.41971,0.1197,-0.24039,19:10.3,1
0.424068,1.766028,13.035493,0.100055,-0.433245,0.154965,19:10.4,1
0.220342,0.175285,12.593911,0.177467,-0.087831,0.292109,19:10.5,1
-0.48065,0.357756,9.578731,0.276547,-0.003468,-0.03743,19:10.6,1
0.32198,1.367556,6.539002,0.020673,-0.389767,-0.152592,19:10.7,1
0.003143,2.242337,8.13169,0.347601,0.387225,-0.214084,19:10.8,1
-0.156125,2.993625,11.945908,-0.544517,-0.104718,0.168953,19:10.9,1
0.354164,1.194366,13.283976,0.264291,0.144469,-0.349104,19:11.0,1
0.855471,0.827479,11.035052,0.378568,0.272515,-0.095772,19:11.1,1
0.866997,1.366808,7.060967,-0.175553,0.331974,0.123937,19:11.2,1
0.56747,2.189048,6.84766,-0.799354,0.199077,0.468343,19:11.3,1
0.962349,2.668052,9.549392,-0.148247,0.243008,0.16575,19:11.4,1
-0.05793,3.330275,10.73343,-0.196745,-0.334423,0.270875,19:11.5,1
-0.105081,1.747466,9.947115,0.06305,-0.101208,0.125709,19:11.6,1
-0.28366,1.154998,7.377109,0.095084,-0.021147,-0.131371,19:11.7,1
-0.11047,1.820514,6.697672,-0.458451,-0.598909,-0.2483,19:11.8,1
-0.4808,2.442022,9.140143,0.092289,0.087742,-0.472866,19:11.9,1
0.007335,2.439477,12.424164,-0.346039,-0.264195,0.009368,19:12.0,1
0.732128,0.266147,13.424833,0.109559,0.046836,-0.187809,19:12.1,1
0.667163,0.874182,9.882749,0.284299,-0.05038,0.012352,19:12.2,1
0.248034,1.620081,7.191046,0.065857,0.195445,0.118941,19:12.3,1
0.109273,2.40445,7.652686,-0.167685,-0.115684,0.321266,19:12.4,1
0.454305,2.42376,11.770473,-0.027701,0.081216,0.141078,19:12.5,1
-0.870141,3.088527,11.9742,0.191789,-0.096455,0.129918,19:12.6,1
-0.970881,1.564097,11.032358,0.148554,-0.146463,0.042371,19:12.7,1
-0.126487,1.403032,6.458769,0.061514,0.053236,-0.101838,19:12.8,1
-0.388742,2.484683,6.946006,-0.566069,0.212893,-0.004552,19:12.9,1
-0.237855,2.652484,9.732312,-0.230835,0.345462,-0.04779,19:13.0,1
0.37033,2.747986,11.093431,-0.367608,-0.071767,-0.110392,19:13.1,1
0.66357,1.255888,11.102562,0.089516,-0.149607,-0.140851,19:13.2,1
0.093256,1.225202,9.39177,-0.082376,0.071444,0.045316,19:13.3,1
0.548609,1.406625,7.127428,-0.008547,-0.115613,-0.092466,19:13.4,1
0.078287,2.4766,7.844437,0.311736,-0.318761,-0.330162,19:13.5,1
-0.185764,2.535128,12.236304,-0.150155,-0.332673,0.162669,19:13.6,1
-1.024769,2.801574,11.890374,0.239358,0.097661,0.017782,19:13.7,1
-1.682202,2.508933,10.70424,0.329648,-0.030689,-0.082087,19:13.8,1
-0.246687,1.498833,6.631061,0.221439,0.177524,-0.088767,19:13.9,1
-0.436193,2.320025,7.27592,-0.037778,0.320164,-0.011538,19:14.0,1
-0.399968,3.268304,9.589958,-0.315229,0.106023,0.044851,19:14.1,1
0.695454,2.165696,10.455757,0.278255,0.578598,-0.03906,19:14.2,1
0.133672,1.065933,11.248808,0.063249,-0.131965,0.085501,19:14.3,1
0.192649,1.487008,8.663684,-0.016404,-0.088414,0.108561,19:14.4,1
-0.510738,2.312541,7.359596,-0.054345,0.002687,0.071253,19:14.5,1
-0.090861,2.807412,7.77588,-0.033915,-0.044209,0.047256,19:14.6,1
-0.610281,2.865641,10.662178,-0.317732,-0.517485,0.296783,19:14.7,1
-1.659599,1.791026,13.519286,0.094051,-0.217098,0.331872,19:14.8,1
-1.709296,1.51949,11.120974,0.349637,0.074627,-0.037787,19:14.9,1
-0.627046,1.667532,7.803872,0.354612,-0.008395,-0.223512,19:15.0,1
-0.383353,2.457589,6.690786,0.410618,-0.001743,-0.285789,19:15.1,1
-0.643811,3.141068,8.865464,0.146686,0.260229,-0.160766,19:15.2,1
-0.41344,2.498454,12.293186,-0.10632,-0.000411,-0.154003,19:15.3,1
-0.324375,0.575853,14.172229,0.007242,0.141361,-0.011396,19:15.4,1
-0.584834,1.355431,8.6318,-0.361244,0.103536,0.123315,19:15.5,1
-0.121248,2.07259,6.951694,-0.240039,0.426745,0.341278,19:15.6,1
-0.252824,2.291285,7.695198,0.190916,0.325166,0.155421,19:15.7,1
-0.52915,3.214865,8.970995,-0.373745,-0.621498,0.178479,19:15.8,1
-0.886457,2.886597,10.525961,0.274415,-0.022217,0.024634,19:15.9,1
-0.803529,2.041754,10.480755,0.130197,-0.141735,-0.020777,19:16.0,1
-1.443299,0.633782,10.716964,0.257675,-0.14587,-0.218652,19:16.1,1
-0.597408,1.547632,8.902288,0.035628,-0.509934,-0.191055,21:07.7,1
-1.347498,2.176773,10.657388,0.076384,-0.008082,-0.117723,21:07.8,1
-0.438887,2.533332,8.890013,0.175943,0.183959,-0.094279,21:07.9,1
-0.155527,2.296375,9.455088,0.133111,0.205336,0.114041,21:08.0,1
-0.305066,2.3323,9.57933,0.10453,0.327723,0.054385,21:08.1,1
-0.235909,2.230811,11.394455,-0.298138,0.187854,0.18162,21:08.2,1
-0.203427,1.248404,12.007879,0.270153,0.032201,-0.042779,21:08.3,1
0.104632,0.690514,10.382709,0.090188,-0.097558,0.256649,21:08.4,1
0.524809,0.872386,8.289612,-0.276026,-0.181646,0.141774,21:08.5,1
0.395029,1.282533,6.941365,-0.154611,0.104844,0.064747,21:08.6,1
0.344434,1.780996,9.084908,-0.010321,-0.112741,0.089516,21:08.7,1
0.323328,1.569636,13.04657,-0.049214,-0.189627,-0.043148,21:08.8,1
-1.151705,1.895359,11.852503,0.251651,-0.641111,0.062788,21:08.9,1
-1.041983,1.054856,9.925709,-0.029235,-0.153678,-0.471547,21:09.0,1
-0.328716,1.198857,6.855594,0.06995,0.164589,-0.378693,21:09.1,1
-0.030536,1.342259,8.312364,0.134837,0.02538,-0.33386,21:09.2,1
0.046553,1.845961,8.543933,0.27364,0.050271,-0.153842,21:09.3,1
0.075742,1.90898,12.017609,0.34456,0.003916,0.077524,21:09.4,1
0.705633,0.131427,12.183913,0.057242,0.610679,0.264629,21:09.5,1
0.358804,0.59142,10.928474,0.466196,0.195044,0.461672,21:09.6,1
0.492626,1.525478,6.464158,0.045766,0.073979,0.217674,21:09.7,1
0.369432,2.403252,8.337961,-0.214539,0.00548,0.026778,21:09.8,1
0.469124,1.792971,11.588302,0.174027,-0.311401,-0.068049,21:09.9,1
-0.536335,2.625241,11.224259,-0.111744,-0.480602,-0.243614,21:10.0,1
-0.746498,1.953438,9.900113,-0.814739,-0.444277,-0.193022,21:10.1,1
0.171094,1.204994,6.913374,0.299874,-0.273759,0.21775,21:10.2,1
-0.150287,2.08202,7.477251,-0.464462,0.263057,-0.421082,21:10.3,1
0.070204,1.941912,9.344169,0.088545,0.229686,-0.06188,21:10.4,1
0.428708,2.43813,11.514206,0.088664,0.016282,0.033011,21:10.5,1
0.584534,0.937051,10.354717,0.170167,0.653555,0.178898,21:10.6,1
0.821342,0.393831,9.078172,0.158268,0.161442,0.113065,21:10.7,1
0.367037,1.19242,7.65553,-0.646067,0.072411,-0.090202,21:10.8,1
0.640069,1.795666,8.647068,-0.147115,0.017312,0.032811,21:10.9,1
-0.133822,1.444796,13.197605,0.27823,-0.351238,0.150392,21:11.0,1
-0.236209,0.908611,13.226196,-0.002817,-0.496629,-0.109271,21:11.1,1
-0.829874,1.015339,10.662477,-0.453374,-0.491993,-0.07433,21:11.2,1
0.100741,1.579216,6.689439,0.073493,-0.374643,-0.062069,21:11.3,1
0.032482,2.177073,7.207961,-0.189145,0.193219,-0.300413,21:11.4,1
0.06751,2.389481,10.328971,0.111304,0.12773,-0.118866,21:11.5,1
-0.011526,2.878065,11.070229,0.335785,-0.022327,0.044104,21:11.6,1
-0.140707,2.221979,10.134076,0.102196,0.682079,0.064691,21:11.7,1
0.538879,1.023871,7.988288,0.446406,0.286775,0.196845,21:11.8,1
0.17783,1.916614,6.150859,-0.343645,0.098772,-0.071472,21:11.9,1
0.661025,2.059567,9.896071,-0.074302,0.157049,0.01197,21:12.0,1
-0.006137,1.88997,12.730726,0.300252,-0.075363,0.096408,21:12.1,1
-0.092208,0.083377,12.619657,-0.012894,-0.243866,-0.105048,21:12.2,1
-0.731529,0.652194,8.963959,-0.574383,-0.117314,-0.421151,21:12.3,1
-0.08188,1.526825,6.461314,-0.418905,-0.134868,-0.379256,21:12.4,1
